       73375000;    9.285340309e-01;   -3.640265763e-01;    1.329844781e-05;   -1.130838700e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       74500000;    9.259926081e-01;   -3.703233600e-01;    6.814459539e-06;    1.764487024e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       75625000;    9.233319759e-01;   -3.765217364e-01;   -1.559499833e-05;   -2.015865721e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       76750000;    9.204710722e-01;   -3.828025460e-01;    2.377201236e-05;   -4.766121128e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       77875000;    9.175992608e-01;   -3.889037371e-01;    2.638032311e-05;   -8.170462934e-06;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       79000000;    9.146801233e-01;   -3.952600956e-01;    2.699077231e-05;    2.739838237e-06;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       80125000;    9.117194414e-01;   -4.016140699e-01;   -2.771153049e-06;   -2.036427031e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       81250000;    9.086932540e-01;   -4.079709053e-01;   -2.644416418e-05;   -6.047391798e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       82375000;    9.055281878e-01;   -4.142041802e-01;    2.497386959e-05;   -1.215964039e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       83500000;    9.023979902e-01;   -4.206420779e-01;    8.895162864e-06;    2.501990457e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       84625000;    8.992353082e-01;   -4.272423983e-01;    8.284647265e-06;    1.027062990e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       85750000;    8.960742950e-01;   -4.337453842e-01;    2.984161620e-05;   -5.884908751e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       86875000;    8.924785852e-01;   -4.405499399e-01;    5.756096652e-05;   -1.244848681e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       88000000;    8.889499903e-01;   -4.473858476e-01;   -1.596796392e-05;   -3.438774729e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       89125000;    8.849899173e-01;   -4.542763531e-01;   -6.914090773e-05;   -3.743238267e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       90250000;    8.812550306e-01;   -4.613266587e-01;   -1.317695023e-05;    2.469469291e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       91375000;    8.774613142e-01;   -4.684728980e-01;    3.588576146e-05;    3.342133277e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       92500000;    8.730381727e-01;   -4.758830369e-01;   -9.661643162e-06;   -2.659174061e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       93625000;    8.690322042e-01;   -4.832194149e-01;   -1.139631422e-06;   -4.297248233e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       94750000;    8.645998240e-01;   -4.905243516e-01;   -3.705762356e-05;    5.602983947e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       95875000;    8.600757122e-01;   -4.979485869e-01;    1.857133611e-06;   -4.434039511e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       97000000;    8.553084135e-01;   -5.056488514e-01;   -1.678468834e-05;    2.125216270e-07;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       98125000;    8.504349589e-01;   -5.134236217e-01;   -2.210130333e-06;    5.301535566e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
       99250000;    8.452888727e-01;   -5.212762356e-01;   -1.461285046e-05;    1.288255135e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      100375000;    8.399454355e-01;   -5.293247700e-01;   -4.614824502e-05;   -1.856926610e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      101500000;    8.344330192e-01;   -5.373761058e-01;   -1.441969835e-05;    8.901097317e-07;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      102625000;    8.286856413e-01;   -5.456017256e-01;    4.078551865e-05;    8.200004231e-08;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      103750000;    8.225417137e-01;   -5.538315177e-01;    5.223554035e-05;   -7.159776942e-06;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      104875000;    8.161013722e-01;   -5.623797178e-01;    2.574891187e-05;   -5.366752157e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      106000000;    8.094428182e-01;   -5.710599422e-01;   -1.452844572e-05;    3.171945355e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      107125000;    8.026635647e-01;   -5.796625018e-01;   -6.706627028e-05;    4.161570905e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      108250000;    7.953456044e-01;   -5.886483788e-01;    2.851876889e-05;   -5.759682972e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      109375000;    7.877563834e-01;   -5.979264379e-01;    4.090616130e-06;   -5.645134297e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      110500000;    7.795959115e-01;   -6.075959802e-01;   -7.774081496e-06;    1.295879702e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      111625000;    7.710011601e-01;   -6.178512573e-01;    2.141341974e-05;   -1.250444911e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      112750000;    7.616138458e-01;   -6.278500557e-01;   -1.609990431e-05;   -5.485261499e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      113875000;    7.514066696e-01;   -6.384115219e-01;   -1.632609201e-05;    1.545664782e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      115000000;    7.405044436e-01;   -6.489406228e-01;    2.260745896e-05;    2.378066165e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      116125000;    7.288624644e-01;   -6.597086787e-01;    7.413538697e-06;   -8.286319644e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      117250000;    7.164732218e-01;   -6.709309816e-01;   -1.545913256e-05;   -2.743863297e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      118375000;    7.029452920e-01;   -6.821430922e-01;   -1.551787864e-05;   -1.290362707e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      119500000;    6.884120107e-01;   -6.937572956e-01;   -3.169311458e-05;   -1.446118695e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      120625000;    6.733958125e-01;   -7.057195306e-01;   -2.329448216e-05;   -3.787836613e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      121750000;    6.543866992e-01;   -7.179707289e-01;    8.943567082e-06;   -8.685378998e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      122875000;    6.361281276e-01;   -7.312172651e-01;   -2.106035390e-05;   -3.640445721e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      124000000;    6.146802306e-01;   -7.446587086e-01;   -1.221849743e-05;   -8.326526586e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      125125000;    5.892474055e-01;   -7.555269003e-01;   -2.922310887e-05;   -8.733106370e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      126250000;    5.617232323e-01;   -7.684133053e-01;   -2.883152411e-05;   -5.964518277e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      127375000;    5.307212472e-01;   -7.804399729e-01;    1.124953997e-05;   -8.617431013e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      128500000;    4.948733151e-01;   -7.916302085e-01;   -6.555459549e-06;   -7.642815035e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      129625000;    4.523017108e-01;   -8.017207980e-01;    8.139682905e-06;   -8.049207099e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      130750000;    4.037384987e-01;   -8.046627045e-01;   -5.133509694e-05;   -8.816520858e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      131875000;    3.478583694e-01;   -7.991165519e-01;   -1.957781569e-05;   -1.153798148e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      133000000;    2.904474139e-01;   -7.857726216e-01;   -5.185233385e-05;   -8.208138024e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      134125000;    2.311056852e-01;   -7.577638626e-01;   -4.346144851e-05;   -7.246718451e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      135250000;    1.748316437e-01;   -7.118526101e-01;   -8.528816397e-05;   -7.510823343e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      136375000;    1.352507472e-01;   -6.526867151e-01;   -5.528550901e-05;   -9.283488907e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      137500000;    1.183955148e-01;   -5.939435959e-01;   -9.577773744e-05;   -1.130125747e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      138625000;    1.124707386e-01;   -5.503971577e-01;   -8.047123265e-05;   -7.827592344e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      139750000;    1.029642820e-01;   -5.222443342e-01;   -8.551793871e-05;   -1.199897015e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      140875000;    7.427208126e-02;   -4.978167713e-01;   -1.092935927e-04;   -8.993202209e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      142000000;    2.966007777e-02;   -4.553188086e-01;   -1.535176125e-04;   -1.257414697e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      143125000;   -1.499730535e-02;   -3.918615580e-01;   -1.570494205e-04;   -7.685781748e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      144250000;   -5.637539923e-02;   -3.036235273e-01;   -1.722460584e-04;   -7.602041296e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      145375000;   -7.885142416e-02;   -1.872141510e-01;   -1.900193747e-04;    7.493908925e-06;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      146500000;   -6.242539734e-02;   -4.443018883e-02;   -1.808820380e-04;    7.604553684e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      147625000;    1.168584451e-02;    9.850479662e-02;   -1.697373227e-04;    1.090545557e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      148750000;    1.399964541e-01;    2.093323320e-01;   -1.190518014e-04;    1.065342076e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      149875000;    2.934758663e-01;    2.636106610e-01;   -9.106830112e-05;    2.000397217e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      151000000;    4.436470866e-01;    2.601043284e-01;   -2.460987162e-05;    2.104626183e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      152125000;    5.664312243e-01;    2.143973410e-01;    5.109663471e-05;    1.690564532e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      153250000;    6.564233303e-01;    1.486195624e-01;    9.106221842e-05;    2.154271206e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      154375000;    7.140259147e-01;    7.772073150e-02;    1.185486326e-04;    1.670633355e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      155500000;    7.483841181e-01;    1.353880856e-02;    1.138598163e-04;    1.138643274e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      156625000;    7.691149116e-01;   -4.249684885e-02;    1.731297234e-04;    5.635368143e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      157750000;    7.827211618e-01;   -8.986417949e-02;    1.288489439e-04;    2.066632078e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      158875000;    7.930445671e-01;   -1.339766085e-01;    1.494650642e-04;    3.792824282e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      160000000;    7.973799109e-01;   -1.754812598e-01;    1.463305380e-04;   -2.026613583e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      161125000;    7.965481281e-01;   -2.122861743e-01;    1.332821703e-04;   -4.109860311e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      162250000;    7.929713726e-01;   -2.453030646e-01;    1.165642752e-04;   -7.815488789e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      163375000;    7.869567275e-01;   -2.752417624e-01;    9.722980758e-05;   -8.748438995e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      164500000;    7.796204090e-01;   -3.025114238e-01;    9.388042963e-05;   -8.749046538e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      165625000;    7.703387737e-01;   -3.282906115e-01;    7.480119530e-05;   -9.421071445e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      166750000;    7.586150765e-01;   -3.529722393e-01;    1.116345811e-04;   -1.165359863e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      167875000;    7.431967854e-01;   -3.761794567e-01;    9.698058420e-05;   -1.496157784e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      169000000;    7.250117064e-01;   -3.980537355e-01;    9.209130803e-05;   -1.752594399e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      170125000;    6.987038851e-01;   -4.103631973e-01;    9.120619507e-05;   -1.382879855e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      171250000;    6.726580262e-01;   -4.168159664e-01;    8.350142161e-05;   -1.830967667e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      172375000;    6.484152675e-01;   -4.154592156e-01;    8.829581930e-05;   -1.932829182e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      173500000;    6.275141239e-01;   -4.075546265e-01;    4.834281572e-05;   -2.051577176e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      174625000;    6.120299697e-01;   -3.988558352e-01;    1.680970672e-05;   -2.085314336e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      175750000;    5.996052623e-01;   -3.887620866e-01;    2.003701411e-05;   -1.809335226e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      176875000;    5.897167325e-01;   -3.764235377e-01;   -1.524751497e-05;   -2.074451186e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      178000000;    5.806592703e-01;   -3.614113927e-01;    4.623238056e-06;   -2.067095047e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      179125000;    5.758235455e-01;   -3.435338438e-01;   -6.884971299e-06;   -1.810553949e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      180250000;    5.759717226e-01;   -3.239076138e-01;   -8.545764285e-05;   -1.462918590e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      181375000;    5.823692083e-01;   -3.022424281e-01;   -4.544850162e-05;   -2.058787213e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      182500000;    5.979136229e-01;   -2.819255590e-01;   -6.596768071e-05;   -1.674372761e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      183625000;    6.199750304e-01;   -2.691674829e-01;   -8.970568160e-05;   -1.601586555e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      184750000;    6.451654434e-01;   -2.638253570e-01;   -8.875326603e-05;   -1.437593019e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      185875000;    6.682357192e-01;   -2.660282254e-01;   -9.140787006e-05;   -1.584233687e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      187000000;    6.880244017e-01;   -2.725553215e-01;   -1.193820863e-04;   -1.222512074e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      188125000;    7.049439549e-01;   -2.818575203e-01;   -6.696771743e-05;   -1.521425002e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      189250000;    7.195338011e-01;   -2.921289206e-01;   -8.463803533e-05;   -1.712670055e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      190375000;    7.327029705e-01;   -3.030233979e-01;   -9.837174002e-05;   -1.231688802e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      191500000;    7.444870472e-01;   -3.152548373e-01;   -8.733181312e-05;   -1.041976211e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      192625000;    7.549700141e-01;   -3.290416002e-01;   -8.651602548e-05;   -1.222985156e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      193750000;    7.634052038e-01;   -3.432766497e-01;   -8.680006431e-05;   -8.233680273e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      194875000;    7.700577378e-01;   -3.583078384e-01;   -5.287018212e-05;   -5.478549065e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      196000000;    7.750460505e-01;   -3.737515509e-01;   -5.431768659e-05;   -1.049000130e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      197125000;    7.785459757e-01;   -3.885319233e-01;   -6.703584950e-05;   -9.735196363e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      198250000;    7.803363204e-01;   -4.030973911e-01;   -8.713755960e-05;   -1.414217695e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      199375000;    7.806551456e-01;   -4.172904193e-01;   -4.550631274e-05;   -1.241364371e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      200500000;    7.805252671e-01;   -4.312802553e-01;   -4.809660459e-05;   -5.603549289e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      201625000;    7.793676257e-01;   -4.440545440e-01;   -5.607794446e-05;   -9.056688577e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      202750000;    7.780471444e-01;   -4.558604360e-01;   -5.992395745e-05;   -1.042947988e-04;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
      203875000;    7.762912512e-01;   -4.681338370e-01;   -5.878464071e-05;   -9.873709496e-05;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00;    0.000000000e+00
